id,x,y,title,url,htrc86,htrc6
loc.ark+=13960=t8bg35n14,127.744935333333,245.86562166666698,Education and research in agriculture and home economics in the United States.,http://hdl.handle.net/2027/loc.ark/13960/t8bg35n14,false,false
loc.ark+=13960=t8cg0bh9f,484.02557,315.04975,"Talks to students on the art of study,",http://hdl.handle.net/2027/loc.ark/13960/t8cg0bh9f,false,false
loc.ark+=13960=t8df7js6p,477.450583,257.8224566,"Outlines of psychology, with special reference to the theory of education, by James Scully.",http://hdl.handle.net/2027/loc.ark/13960/t8df7js6p,false,false
loc.ark+=13960=t8hd8kb9p,477.450583,257.8224566,Alumni directory.,http://hdl.handle.net/2027/loc.ark/13960/t8hd8kb9p,false,false
loc.ark+=13960=t8jd5m375,477.450583,257.8224566,"The psychology of the Negro; an experimental study,",http://hdl.handle.net/2027/loc.ark/13960/t8jd5m375,false,false
loc.ark+=13960=t8mc9pc5d,473.80191,232.1019875,Bulletin for administrative authorities of universities and colleges.,http://hdl.handle.net/2027/loc.ark/13960/t8mc9pc5d,false,false
loc.ark+=13960=t8nc6fv5z,485.623015,307.0621885,"The point of view in history, by William E. Foster from the Proceedings of the American antiquarian society.",http://hdl.handle.net/2027/loc.ark/13960/t8nc6fv5z,false,false
loc.ark+=13960=t8nc6g64c,485.623015,307.0621885,"The influence of monarchs; steps in a new science of history, by Frederick Adams Woods.",http://hdl.handle.net/2027/loc.ark/13960/t8nc6g64c,false,false
loc.ark+=13960=t8nc6m482,477.450583,257.8224566,"Hegel's educational ideas, by William M. Bryant ...",http://hdl.handle.net/2027/loc.ark/13960/t8nc6m482,false,false
loc.ark+=13960=t8pc3gf2q,482.200714298246,299.4762566754386,"The war and world opinion, by William H. Johnson.",http://hdl.handle.net/2027/loc.ark/13960/t8pc3gf2q,false,false
loc.ark+=13960=t8pc3kq50,485.866642,320.0184552,"Formative types in English poetry; the Earl lectures of 1917, by George Herbert Palmer.",http://hdl.handle.net/2027/loc.ark/13960/t8pc3kq50,false,false
loc.ark+=13960=t8rb7nh6d,485.834151666667,318.776244,"English childhood; Wordsworth's treatment of childhood in the light of English poetry from Prior to Crabbe, by A. Charles Banenroth.",http://hdl.handle.net/2027/loc.ark/13960/t8rb7nh6d,false,false
loc.ark+=13960=t8rb7sn3d,498.72205,220.42786,Psychology (course A).,http://hdl.handle.net/2027/loc.ark/13960/t8rb7sn3d,false,false
loc.ark+=13960=t8tb1kz39,477.450583,257.8224566,The three nations at the American university; addresses at the annual convocation,http://hdl.handle.net/2027/loc.ark/13960/t8tb1kz39,false,false
loc.ark+=13960=t8tb1sp17,485.335985,316.4655145,Life of Viscount Bolingbroke.,http://hdl.handle.net/2027/loc.ark/13960/t8tb1sp17,false,false
loc.ark+=13960=t8tb1xb5b,477.450583,257.8224566,"Friedrich Froebel's Education by development,",http://hdl.handle.net/2027/loc.ark/13960/t8tb1xb5b,false,false
loc.ark+=13960=t8x92tz35,446.96484,195.85075,The child;,http://hdl.handle.net/2027/loc.ark/13960/t8x92tz35,false,false
loc.ark+=13960=t9183sz8d,482.200714298246,299.4762566754386,"Hesitations, the American crisis and the war, by William Morton Fullerton.",http://hdl.handle.net/2027/loc.ark/13960/t9183sz8d,false,false
loc.ark+=13960=t9183xd01,477.450583,257.8224566,"Psychologic foundations of education, an attempt to show the genesis of the higher faculties of the mind,",http://hdl.handle.net/2027/loc.ark/13960/t9183xd01,false,false
loc.ark+=13960=t97664b0x,477.450583,257.8224566,The metaphysics of education. [By] Arthur C Fleshman ...,http://hdl.handle.net/2027/loc.ark/13960/t97664b0x,false,false
loc.ark+=13960=t99600v0b,446.96484,195.85075,"Instinct as related to education,",http://hdl.handle.net/2027/loc.ark/13960/t99600v0b,false,false
loc.ark+=13960=t9d50q52m,164.91215,311.3631835,"John Tyler: his history, character, and position...",http://hdl.handle.net/2027/loc.ark/13960/t9d50q52m,false,false
loc.ark+=13960=t9f484f1p,446.96484,195.85075,"The study of the behavior of an individual child; syllabus and bibliography, by John T. McManis.",http://hdl.handle.net/2027/loc.ark/13960/t9f484f1p,false,false
loc.ark+=13960=t9g45bk4k,477.450583,257.8224566,"Higher education of women in Europe, by Helene Lange. Tr. and accompanied by comparative statistics by L. R. Klemm, PH.D.",http://hdl.handle.net/2027/loc.ark/13960/t9g45bk4k,false,false
loc.ark+=13960=t9j39fp1h,485.623015,307.0621885,"Historical philosophy in France and French Belgium and Switzerland, by Robert Flint.",http://hdl.handle.net/2027/loc.ark/13960/t9j39fp1h,false,false
loc.ark+=13960=t9j39h612,477.450583,257.8224566,The social mind and education ...,http://hdl.handle.net/2027/loc.ark/13960/t9j39h612,false,false
loc.ark+=13960=t9n30kp7k,477.450583,257.8224566,Experimental studies of mental defectives;,http://hdl.handle.net/2027/loc.ark/13960/t9n30kp7k,false,false
loc.ark+=13960=t9q24p56d,477.450583,257.8224566,"The Regent's questions, 1866 to 1876, being the questions for the preliminary examinations for admission to the University of the state of New York,",http://hdl.handle.net/2027/loc.ark/13960/t9q24p56d,false,false
loc.ark+=13960=t9r21k60w,446.96484,195.85075,A comparative study of the play activities of adult savages and civilized children;,http://hdl.handle.net/2027/loc.ark/13960/t9r21k60w,false,false
loc.ark+=13960=t9s18qd4s,477.450583,257.8224566,Clark university.,http://hdl.handle.net/2027/loc.ark/13960/t9s18qd4s,false,false
loc.ark+=13960=t9t15g848,446.96484,195.85075,"A study of the mental, pedagogical and physical development of the pupils of the Junior division of the University high school, Eugene, Oregon,",http://hdl.handle.net/2027/loc.ark/13960/t9t15g848,false,false
loc.ark+=13960=t9t15hm1q,108.94569,192.16418,"Subject headings in dictionary catalogs,",http://hdl.handle.net/2027/loc.ark/13960/t9t15hm1q,false,false
loc.ark+=13960=t9v12sm6m,477.450583,257.8224566,"Our city schools, their direction and management.",http://hdl.handle.net/2027/loc.ark/13960/t9v12sm6m,false,false
loc.ark+=13960=t9w09k62f,484.02557,315.04975,"The elements of general method,",http://hdl.handle.net/2027/loc.ark/13960/t9w09k62f,false,false
mdp.39015002330572,192.090958333333,321.1482083333333,"The life of Alexander Severus, by R. V. Nind Hopkins. The Prince Consort prize, 1906.",http://hdl.handle.net/2027/mdp.39015002330572,false,false
mdp.39015002657651,473.80191,232.1019875,A historical and critical discussion of college admission requirements;,http://hdl.handle.net/2027/mdp.39015002657651,false,false
mdp.39015010794983,486.00742,319.110134,The Michigan alumnus.,http://hdl.handle.net/2027/mdp.39015010794983,false,false
mdp.39015012924836,475.137111359259,265.0346456774074,The riddle of the universe at the close of the nineteenth century / by Ernst Haeckel ; translated by Joseph McCabe.,http://hdl.handle.net/2027/mdp.39015012924836,false,false
mdp.39015016805981,498.739580310697,230.809637325052,A catalogue of the Shedd Memorial art books presented to the Carleton College Library by the family of Willard Whitcomb Morse.,http://hdl.handle.net/2027/mdp.39015016805981,false,false
mdp.39015017690598,475.137111359259,265.0346456774074,First principles of a new system of philosophy.,http://hdl.handle.net/2027/mdp.39015017690598,false,false
mdp.39015026436199,447.550630598958,200.279621380208,"The passions of the human soul. by Charles Fourier. Translated from the French, with critical annotations, a biography of Fournier, and a general introduction. By Hugh Doherty.",http://hdl.handle.net/2027/mdp.39015026436199,false,false
mdp.39015030938578,485.834151666667,318.776244,"The tempter, a tragedy in verse in four acts,",http://hdl.handle.net/2027/mdp.39015030938578,false,false
mdp.39015031009411,485.866642,320.0184552,English lyrical poetry : from its origins to the present time.,http://hdl.handle.net/2027/mdp.39015031009411,false,false
mdp.39015033882153,108.94569,192.16418,"Subject headings in dictionary catalogs,",http://hdl.handle.net/2027/mdp.39015033882153,false,false
mdp.39015034555469,484.831911875,267.980856,"Syllabus for the study of bibliographical method, for use in connection with Library service 266.",http://hdl.handle.net/2027/mdp.39015034555469,false,false
mdp.39015035438525,405.149091,197.9500415,Sight: an exposition of the principles of monocular and binocular vision. By Joseph Le Conte.,http://hdl.handle.net/2027/mdp.39015035438525,false,false
mdp.39015060405662,476.412306662281,232.84584523286202,Political science quarterly.,http://hdl.handle.net/2027/mdp.39015060405662,false,false
mdp.39015060441253,440.04399,203.4246325,The American journal of psychology.,http://hdl.handle.net/2027/mdp.39015060441253,false,false
mdp.39015062302768,479.014297142857,247.867190857143,Report of the Minister of State for Education.,http://hdl.handle.net/2027/mdp.39015062302768,false,false
mdp.39015065864137,477.450583,257.8224566,Calendar.,http://hdl.handle.net/2027/mdp.39015065864137,false,false
mdp.39015065864145,477.450583,257.8224566,Calendar.,http://hdl.handle.net/2027/mdp.39015065864145,false,false
mdp.39015065864293,477.450583,257.8224566,Calendar.,http://hdl.handle.net/2027/mdp.39015065864293,false,false
mdp.39015065865738,477.450583,257.8224566,Calendar.,http://hdl.handle.net/2027/mdp.39015065865738,false,false
mdp.39015065865746,477.450583,257.8224566,Calendar.,http://hdl.handle.net/2027/mdp.39015065865746,false,false
mdp.39015066914600,480.911657,263.9321298666667,The United States democratic review.,http://hdl.handle.net/2027/mdp.39015066914600,false,false
nnc2.ark+=13960=t2z32h30c,355.591053,180.735823,"A text-book of comparative physiology for students and practitioners of comparative (veterinary) medicine, by Wesley Mills. With 476 illustrations.",http://hdl.handle.net/2027/nnc2.ark/13960/t2z32h30c,false,false
nnc2.ark+=13960=t3jw94j18,418.690085833333,197.591626666667,"Hygiene of nerves and mind in health and disease, by August Forel. Authorized translation from the second German edition by Herbert Austin Aikins.",http://hdl.handle.net/2027/nnc2.ark/13960/t3jw94j18,false,false
nnc2.ark+=13960=t41r7gq71,405.149091,197.9500415,"Physiology and histology of the cerebral convolutions. Also, Poisons of the intellect, by Chas. Richet. Tr. by Edward P. Fowler, M. D.",http://hdl.handle.net/2027/nnc2.ark/13960/t41r7gq71,false,false
nnc2.ark+=13960=t54f2jh1g,418.690085833333,197.591626666667,Illustrations of the gross morbid anatomy of the brain in the insane.,http://hdl.handle.net/2027/nnc2.ark/13960/t54f2jh1g,false,false
nnc2.ark+=13960=t59c7n281,331.62677728137,231.247116094722,Twelve lectures on the structure of the central nervous system ... By Dr. Ludwig Edinger ...,http://hdl.handle.net/2027/nnc2.ark/13960/t59c7n281,false,false
nnc2.ark+=13960=t5gb25094,490.54628477193,294.1855583701754,"The autobiography, a critical and comparative study, by Anna Robeson Burr.",http://hdl.handle.net/2027/nnc2.ark/13960/t5gb25094,false,false
nnc2.ark+=13960=t5r79162w,355.591053,180.735823,Retrograde degeneration in the spinal nerves.,http://hdl.handle.net/2027/nnc2.ark/13960/t5r79162w,false,false
nnc2.ark+=13960=t6c25k79z,373.7988609,190.8807831,Alcohol: its action on the human organism.,http://hdl.handle.net/2027/nnc2.ark/13960/t6c25k79z,false,false
nnc2.ark+=13960=t6xw53d5q,355.591053,180.735823,"The natural history of digestion, by A. Lockhart Gillespie. Illustrated by figures, diagrams, and charts.",http://hdl.handle.net/2027/nnc2.ark/13960/t6xw53d5q,false,false
nnc2.ark+=13960=t79s2j49z,418.690085833333,197.591626666667,"A practical treatise on nervous exhaustion (neurasthenia), its symptoms, nature, sequences, treatment, by George M. Beard. Ed., with notes and additions, by A. D. Rockwell.",http://hdl.handle.net/2027/nnc2.ark/13960/t79s2j49z,false,false
nnc2.ark+=13960=t8df7f57v,330.990405,248.077115,The delayed reaction in animals and children,http://hdl.handle.net/2027/nnc2.ark/13960/t8df7f57v,false,false
nnc2.ark+=13960=t8nc6qm54,386.78114625,174.115361875,"Personal hygiene and physical training for women, by Anna M. Galbraith ...",http://hdl.handle.net/2027/nnc2.ark/13960/t8nc6qm54,false,false
nnc2.ark+=13960=t94752x74,455.91055,184.79105,The diurnal course of efficiency.,http://hdl.handle.net/2027/nnc2.ark/13960/t94752x74,false,false
nnc2.ark+=13960=t99607673,405.149091,197.9500415,"Physiology of the nervous system, by J.P. Morat ...",http://hdl.handle.net/2027/nnc2.ark/13960/t99607673,false,false
uc2.ark+=13960=t00007v0w,460.436632916667,210.008190041667,A study of women delinquents in New York state / by Mabel Ruth Fernald ... Mary Holmes Stevens Hayes ... [and] Alma Dawley ... ; with statistical chapter by Beardsley Ruml ; preface by Katharine Bement Davis ...,http://hdl.handle.net/2027/uc2.ark/13960/t00007v0w,false,false
uc2.ark+=13960=t0000866p,489.45688,222.2711475,"Unemployment, by A. C. Pigou.",http://hdl.handle.net/2027/uc2.ark/13960/t0000866p,false,false
uc2.ark+=13960=t0000bc58,476.303576671572,265.4805915319546,"The restored New Testament : the Hellenic fragments, freed from the pseudo-Jewish interpolations, harmonized, and done into English verse and prose / with introductory analyses, and commentaries giving an interpretation according to ancient philosophy and psychology and a new literal translation of the Synoptic Gospels, with introduction and commentaries, by James Morgan Pryse .",http://hdl.handle.net/2027/uc2.ark/13960/t0000bc58,false,false
uc2.ark+=13960=t00z7897t,441.85303,179.87563,"Phantasms of the living (1886); by Edmund Gurney, Frederic W. H. Myers and Frank Podmore. A facsimile reproduction with an introduction by Leonard R. N. Ashley",http://hdl.handle.net/2027/uc2.ark/13960/t00z7897t,false,false
uc2.ark+=13960=t00z7bv9s,470.723196666667,241.86781266666702,"The new program of religious education, by George Herbert Betts.",http://hdl.handle.net/2027/uc2.ark/13960/t00z7bv9s,false,false
uc2.ark+=13960=t01z42w93,476.303576671572,265.4805915319546,"The anatomy of knowledge; an essay in objective logic,",http://hdl.handle.net/2027/uc2.ark/13960/t01z42w93,false,false
uc2.ark+=13960=t01z4b65h,96.6680917777778,238.724157111111,"Labor's crisis; an employer's view of labor problems, by Sigmund Mendelsohn.",http://hdl.handle.net/2027/uc2.ark/13960/t01z4b65h,false,false
uc2.ark+=13960=t01z4jf4n,485.942505,280.027362,Rural community organization / by Augustus W. Hayes.,http://hdl.handle.net/2027/uc2.ark/13960/t01z4jf4n,false,false
uc2.ark+=13960=t04x55d0p,124.60064,182.947765,"Industrial fatigue and efficiency, by H. M. Vernon.",http://hdl.handle.net/2027/uc2.ark/13960/t04x55d0p,false,false
uc2.ark+=13960=t04x5725f,477.450583,257.8224566,Educational psychology. By Edward L. Thorndike.,http://hdl.handle.net/2027/uc2.ark/13960/t04x5725f,false,false
uc2.ark+=13960=t04x5h23s,484.517685,321.3375605,Masters of the English novel; a study of principles and personalities.,http://hdl.handle.net/2027/uc2.ark/13960/t04x5h23s,false,false
uc2.ark+=13960=t04x5hw5h,477.450583,257.8224566,"Psychology in education; designed as a text-book, and for the use of the general reader,",http://hdl.handle.net/2027/uc2.ark/13960/t04x5hw5h,false,false
uc2.ark+=13960=t05x27r5k,477.450583,257.8224566,"The education of the South African native, by Charles T. Loram ...",http://hdl.handle.net/2027/uc2.ark/13960/t05x27r5k,false,false
uc2.ark+=13960=t05x29c21,460.436632916667,210.008190041667,"Criminal types,",http://hdl.handle.net/2027/uc2.ark/13960/t05x29c21,false,false
uc2.ark+=13960=t05x2dz8s,455.91055,184.79105,The inaccuracy of movement with special reference to constant errors; by H. L. Hollingworth ...,http://hdl.handle.net/2027/uc2.ark/13960/t05x2dz8s,false,false
uc2.ark+=13960=t07w6995c,477.450583,257.8224566,"The education of children; selected, translated and annotated by L. E. Rector, PH.D.",http://hdl.handle.net/2027/uc2.ark/13960/t07w6995c,false,false
uc2.ark+=13960=t08w39r6v,460.809376666667,194.348814444444,"Some problems in market distribution,",http://hdl.handle.net/2027/uc2.ark/13960/t08w39r6v,false,false
uc2.ark+=13960=t08w3b593,484.02557,315.04975,"Education as a science,",http://hdl.handle.net/2027/uc2.ark/13960/t08w3b593,false,false
uc2.ark+=13960=t08w3c78x,418.690085833333,197.591626666667,"The neurotic constitution; outlines of a comparative individualistic psychology and psychotherapy, by Dr. Alfred Adler ... Authorized English translation by Bernard Glueck ... and John E. Lind ...",http://hdl.handle.net/2027/uc2.ark/13960/t08w3c78x,false,false
uc2.ark+=13960=t09w0bs9b,482.200714298246,299.4762566754386,"The soul of Europe; a character-study of the militant nations, by Joseph M'Cabe ...",http://hdl.handle.net/2027/uc2.ark/13960/t09w0bs9b,false,false
uc2.ark+=13960=t09w0ch8p,485.30353,231.48756,The essentials of self-government,http://hdl.handle.net/2027/uc2.ark/13960/t09w0ch8p,false,false
uc2.ark+=13960=t09w0cv85,488.0894656,251.1984096,"Assets of the ideal city,",http://hdl.handle.net/2027/uc2.ark/13960/t09w0cv85,false,false
uc2.ark+=13960=t09w0g207,482.753497147051,232.67375897480701,General sociology;,http://hdl.handle.net/2027/uc2.ark/13960/t09w0g207,false,false
uc2.ark+=13960=t0bv7dt8r,473.80191,232.1019875,The marking system of the College entrance examination board.,http://hdl.handle.net/2027/uc2.ark/13960/t0bv7dt8r,false,false
uc2.ark+=13960=t0bv7f448,475.137111359259,265.0346456774074,First principles of a new system of philosophy. --,http://hdl.handle.net/2027/uc2.ark/13960/t0bv7f448,false,false
uc2.ark+=13960=t0cv4dn2s,483.696611679487,235.045470732692,"English political philosophy from Hobbes to Maine, by William Graham.",http://hdl.handle.net/2027/uc2.ark/13960/t0cv4dn2s,false,false
uc2.ark+=13960=t0cv4dx0d,485.430906754167,240.549520554792,The new constitutions of Europe / by Howard Lee McBain and Lindsay Rogers.,http://hdl.handle.net/2027/uc2.ark/13960/t0cv4dx0d,false,false
uc2.ark+=13960=t0cv4hn1j,484.98404,324.2661675,"Herder and Klopstock, Frederick Henry Adler.",http://hdl.handle.net/2027/uc2.ark/13960/t0cv4hn1j,false,false
uc2.ark+=13960=t0dv1fj40,487.85944,318.736317,"The spiritual interpretation of nature, by James Y. Simpson...",http://hdl.handle.net/2027/uc2.ark/13960/t0dv1fj40,false,false
uc2.ark+=13960=t0dv1m328,485.942506666667,271.2205626666667,"First principles in politics, by William Samuel Lilly.",http://hdl.handle.net/2027/uc2.ark/13960/t0dv1m328,false,false
uc2.ark+=13960=t0ft8h72f,486.614931,287.13821889999997,An outline of modern imperialism ...,http://hdl.handle.net/2027/uc2.ark/13960/t0ft8h72f,false,false
uc2.ark+=13960=t0ft8nq0d,477.91891047619,257.581001904762,Interpretations and forecasts: a study of survivals and tendencies in contemporary society.,http://hdl.handle.net/2027/uc2.ark/13960/t0ft8nq0d,false,false
uc2.ark+=13960=t0gt5hg37,220.12779,167.58707,"Factory organization and administration, by Hugo Diemer.",http://hdl.handle.net/2027/uc2.ark/13960/t0gt5hg37,false,false
uc2.ark+=13960=t0gt5hj2n,498.136144887218,227.669159360902,"The science of wealth, by J. A. Hobson ...",http://hdl.handle.net/2027/uc2.ark/13960/t0gt5hj2n,false,false
uc2.ark+=13960=t0gt5hj53,476.303576671572,265.4805915319546,Mohammedanism / by D. S. Margoliouth.,http://hdl.handle.net/2027/uc2.ark/13960/t0gt5hj53,false,false
uc2.ark+=13960=t0ht2hf6d,124.60064,182.947765,"Applied motion study; a collection of papers on the efficient method to industrial preparedness, by Frank B. Gilbreth and L. M. Gilbreth, PH.D.",http://hdl.handle.net/2027/uc2.ark/13960/t0ht2hf6d,false,false
uc2.ark+=13960=t0ht2j35v,355.591053,180.735823,The internal secretions and the nervous system / by M. Laignel-Lavastine ; authorized translation by F.T. Robeson.,http://hdl.handle.net/2027/uc2.ark/13960/t0ht2j35v,false,false
uc2.ark+=13960=t0ht2qj5r,480.191696,226.5721406,Political science and comparative constitutional law ... by John W. Burgess.,http://hdl.handle.net/2027/uc2.ark/13960/t0ht2qj5r,false,false
uc2.ark+=13960=t0js9jz65,135.907227777778,246.658247222222,"International congress of arts and science, ed. by Howard J. Rogers...",http://hdl.handle.net/2027/uc2.ark/13960/t0js9jz65,false,false
uc2.ark+=13960=t0js9kr3f,447.550630598958,200.279621380208,The foundations of normal and abnormal psychology. by Boris Sidis.,http://hdl.handle.net/2027/uc2.ark/13960/t0js9kr3f,false,false
uc2.ark+=13960=t0ks6mf8d,493.29074,223.5,Selected articles on compulsory insurance / comp. by Edna D. Bullock.,http://hdl.handle.net/2027/uc2.ark/13960/t0ks6mf8d,false,false
uc2.ark+=13960=t0ks71v46,446.96484,195.85075,A comparative study of achievement in country and town schools / by Norman Frost.,http://hdl.handle.net/2027/uc2.ark/13960/t0ks71v46,false,false
uc2.ark+=13960=t0ms3p51f,452.928644166667,205.886401666667,"The psychology of drawing, with special reference to laboratory teaching ... by Fred Carleton Ayer.",http://hdl.handle.net/2027/uc2.ark/13960/t0ms3p51f,false,false
uc2.ark+=13960=t0ms3p54w,448.88177,197.0796,Group theories of religion and the individual.,http://hdl.handle.net/2027/uc2.ark/13960/t0ms3p54w,false,false
uc2.ark+=13960=t0ms3wb72,486.112615535714,315.2653531607143,Modern thought and the crisis in belief.,http://hdl.handle.net/2027/uc2.ark/13960/t0ms3wb72,false,false
uc2.ark+=13960=t0ns0z70b,482.614754706125,292.0267916918519,"World literature and its place in general culture, by Richard G. Moulton.",http://hdl.handle.net/2027/uc2.ark/13960/t0ns0z70b,false,false
uc2.ark+=13960=t0pr7n923,485.443785238095,313.6351144761905,History of the intellectual development of Europe. [electronic resource] By John William Draper.,http://hdl.handle.net/2027/uc2.ark/13960/t0pr7n923,false,false
uc2.ark+=13960=t0pr7nx3n,177.954935,188.9248704,"The nature of light, with a general account of physical optics. By Dr. Eugene Lommel, with one hundred and eighty-eight illustrations and a plate of spectra in chromolithography.",http://hdl.handle.net/2027/uc2.ark/13960/t0pr7nx3n,false,false
uc2.ark+=13960=t0pr7qg25,457.82749,208.75373,"Studies in the psychology of intemperance, by G. E. Partridge ...",http://hdl.handle.net/2027/uc2.ark/13960/t0pr7qg25,false,false
uc2.ark+=13960=t0qr4qb12,291.373798333333,292.3159203333333,"A laboratory outline of neurology, by C. Judson Herrick ... and Elizabeth C. Crosby ...",http://hdl.handle.net/2027/uc2.ark/13960/t0qr4qb12,false,false
uc2.ark+=13960=t0qr4rn1h,475.137111359259,265.0346456774074,"Bergson's doctrine of intuition; the Donnellan lectures for 1921, by A. A. Luce.",http://hdl.handle.net/2027/uc2.ark/13960/t0qr4rn1h,false,false
uc2.ark+=13960=t0rr1sd6c,486.260327148325,269.8391087376794,"Glimpses of the cosmos, by Lester F. Ward.",http://hdl.handle.net/2027/uc2.ark/13960/t0rr1sd6c,false,false
uc2.ark+=13960=t0rr1sz14,480.191696,226.5721406,"A preliminary bibliography of modern criminal law and criminology, by John H. Wigmore.",http://hdl.handle.net/2027/uc2.ark/13960/t0rr1sz14,false,false
uc2.ark+=13960=t0sq8tq30,477.450583,257.8224566,"Growth during school age,",http://hdl.handle.net/2027/uc2.ark/13960/t0sq8tq30,false,false
uc2.ark+=13960=t0tq63653,492.32568,330.480629,"Comparative religion,",http://hdl.handle.net/2027/uc2.ark/13960/t0tq63653,false,false
uc2.ark+=13960=t0vq2z41d,476.251321666667,268.76285,Method of philological study of the English language. By Francis A. March.,http://hdl.handle.net/2027/uc2.ark/13960/t0vq2z41d,false,false
uc2.ark+=13960=t0wp9w26q,464.43025,209.777776666667,The psychology of peoples. By Gustave Le Bon.,http://hdl.handle.net/2027/uc2.ark/13960/t0wp9w26q,false,false
uc2.ark+=13960=t0wp9wj7g,485.797275,318.945997,The data of ethics.,http://hdl.handle.net/2027/uc2.ark/13960/t0wp9wj7g,false,false
uc2.ark+=13960=t0wp9x83c,480.191696,226.5721406,Insanity and mental deficiency in relation to legal responsibility : a study in psychological jurisprudence / by William G. H. Cook.,http://hdl.handle.net/2027/uc2.ark/13960/t0wp9x83c,false,false
uc2.ark+=13960=t0xp6wt8q,477.450583,257.8224566,"Alumni directory, 1849-1911.",http://hdl.handle.net/2027/uc2.ark/13960/t0xp6wt8q,false,false
uc2.ark+=13960=t0xp6xg56,484.831911875,267.980856,"The best books: a reader's guide and literary reference book, being a contribution towards systematic bibliography, by William Swan Sonnenschein (William Swan Stallybrass)",http://hdl.handle.net/2027/uc2.ark/13960/t0xp6xg56,false,false
uc2.ark+=13960=t0xp6z55k,483.56729691312,296.5060026630806,The Chinaman in his own stories.,http://hdl.handle.net/2027/uc2.ark/13960/t0xp6z55k,false,false
uc2.ark+=13960=t0zp3xw48,486.112615535714,315.2653531607143,"Religious confessions and confessants; with a chapter on the history of introspection, by Anna Robeson Burr.",http://hdl.handle.net/2027/uc2.ark/13960/t0zp3xw48,false,false
uc2.ark+=13960=t0zp4001c,486.93,321.613388,The Semitic negative; with special reference to the negative in Hebrew.,http://hdl.handle.net/2027/uc2.ark/13960/t0zp4001c,false,false
uc2.ark+=13960=t0zp4810n,475.137111359259,265.0346456774074,"Studies in Bergson's philosophy, by Arthur Mitchell...",http://hdl.handle.net/2027/uc2.ark/13960/t0zp4810n,false,false
uc2.ark+=13960=t10p0xx64,487.85944,318.736317,"Modern petrography. An account of the application of the microscope to the study of geology, by George Huntington Williams ...",http://hdl.handle.net/2027/uc2.ark/13960/t10p0xx64,false,false
uc2.ark+=13960=t12n59n68,482.7476,347.0,"Classification. Class B, part I, B-BJ: Philosophy.",http://hdl.handle.net/2027/uc2.ark/13960/t12n59n68,false,false
uc2.ark+=13960=t14m96p7r,440.04399,203.4246325,"The social will,",http://hdl.handle.net/2027/uc2.ark/13960/t14m96p7r,false,false
uc2.ark+=13960=t15m65747,192.090958333333,321.1482083333333,"The Roman fate; an essay in interpretation, by W. E. Heitland.",http://hdl.handle.net/2027/uc2.ark/13960/t15m65747,false,false
uc2.ark+=13960=t17m0570n,448.88177,197.0796,Religion and philosophy / by R.G. Collingwood.,http://hdl.handle.net/2027/uc2.ark/13960/t17m0570n,false,false
uc2.ark+=13960=t17m06c2t,108.94569,192.16418,Manual of descriptive annotation for library catalogues.,http://hdl.handle.net/2027/uc2.ark/13960/t17m06c2t,false,false
uc2.ark+=13960=t17m06g7k,484.02557,299.074627,"Buddhism and its Christian critics,",http://hdl.handle.net/2027/uc2.ark/13960/t17m06g7k,false,false
uc2.ark+=13960=t18k77d7q,494.146241607236,242.478092043417,"The beginnings of libraries, by Ernest Cushing Richardson ...",http://hdl.handle.net/2027/uc2.ark/13960/t18k77d7q,false,false
uc2.ark+=13960=t18k7cj94,479.291809444444,263.7791598888889,The origin of man and his superstitions / by Carveth Read.,http://hdl.handle.net/2027/uc2.ark/13960/t18k7cj94,false,false
uc2.ark+=13960=t19k48s0v,476.303576671572,265.4805915319546,"History of New Testament criticism, by F. C. Conybeare.",http://hdl.handle.net/2027/uc2.ark/13960/t19k48s0v,false,false
uc2.ark+=13960=t1bk18m4q,448.88177,197.0796,"The psychology of inspiration; an attempt to distinguish religious from scientific truth and to harmonize Christianity with modern thought, by George Lansing Raymond.",http://hdl.handle.net/2027/uc2.ark/13960/t1bk18m4q,false,false
uc2.ark+=13960=t1bk19b51,106.848795883636,268.1780130396364,"Methods and aids in geography, for use of teachers and normal schools, by Charles F. King.",http://hdl.handle.net/2027/uc2.ark/13960/t1bk19b51,false,false
uc2.ark+=13960=t1fj2f59b,486.58148,312.59204,"""The greatest failure in all history""; a critical examination of the actual workings of bolshevism in Russia, by John Spargo.",http://hdl.handle.net/2027/uc2.ark/13960/t1fj2f59b,false,false
uc2.ark+=13960=t1fj2j55n,486.3146925,298.72205875,"The non-religion of the future, a sociological study;",http://hdl.handle.net/2027/uc2.ark/13960/t1fj2j55n,false,false
uc2.ark+=13960=t1gh9bs2d,485.9425,312.59204,Nights with the gods.,http://hdl.handle.net/2027/uc2.ark/13960/t1gh9bs2d,false,false
uc2.ark+=13960=t1hh6df7b,455.91055,184.79105,"The hearing of primitive peoples; an experimental study of the auditory acuity and the upper limit of hearing of whites, Indians, Filipinos, Ainu and African pigmies.",http://hdl.handle.net/2027/uc2.ark/13960/t1hh6df7b,false,false
uc2.ark+=13960=t1hh6f67m,486.112615535714,315.2653531607143,"Psychology and mystical experience,",http://hdl.handle.net/2027/uc2.ark/13960/t1hh6f67m,false,false
uc2.ark+=13960=t1jh3fs9c,498.739580310697,230.809637325052,"A selected bibliography of books and monographs on education,",http://hdl.handle.net/2027/uc2.ark/13960/t1jh3fs9c,false,false
